Source,Target,Weight_n,Weight
33816766,7318424,122.36585365853658,5017
14550751,29459951,55.674157303370784,4955
18057952,41478397,82.43333333333334,4946
18057952,42220671,82.43333333333334,4946
14550751,6799741,55.561797752808985,4945
4340671,6942983,149.78787878787878,4943
4340671,9606356,149.78787878787878,4943
4340671,13962997,149.78787878787878,4943
4340671,52693448,149.78787878787878,4943
23636001,38816004,193.2,4830
10742182,34215141,185.73076923076923,4829
10742182,44039410,185.73076923076923,4829
10742182,51084795,185.73076923076923,4829
13635107,69359220,172.17857142857142,4821
13635107,51397989,172.14285714285714,4820
13635107,52633772,172.14285714285714,4820
19162040,38816004,228.71428571428572,4803
35705552,10624592,2.872672672672673,4783
22161365,28481702,227.0,4767
520444,35705552,7.320433436532507,4729
17839641,520444,5.612590799031477,4636
41701044,40384840,154.43333333333334,4633
41701044,14464095,154.03333333333333,4621
26709638,9350751,219.76190476190476,4615
2946171,38287903,6.962235649546828,4609
59060063,35611329,656.4285714285714,4595
17839641,52063,5.558111380145278,4591
32710951,22275019,255.0,4590
14684899,23603576,16.992565055762082,4571
35498147,46605489,267.94117647058823,4555
35498147,31767988,267.70588235294116,4551
35498147,37303231,267.70588235294116,4551
35498147,43248911,267.70588235294116,4551
35498147,49494427,267.70588235294116,4551
35498147,58132910,267.70588235294116,4551
30640737,4772142,27.3855421686747,4546
17839641,6041292,5.464891041162228,4514
23614745,39883101,140.25,4488
1549494,321575,93.02083333333333,4465
23614745,21251586,138.625,4436
39883101,21251586,220.1,4402
7421898,3553258,140.5483870967742,4357
7421898,4779157,140.5483870967742,4357
7421898,44603750,140.5483870967742,4357
2526371,6534442,69.14285714285714,4356
321575,1472457,6.120956399437412,4352
2526371,11319931,68.9047619047619,4341
7978583,84369,14.357615894039736,4336
28556812,18008151,154.78571428571428,4334
56597482,53744200,54.125,4330
37869921,23965423,117.0,4329
7978583,2946171,14.119205298013245,4264
60733807,33552158,31.385185185185186,4237
264983,32081041,9.235807860262009,4230
28124882,41858165,25.47590361445783,4229
60733807,30640737,31.296296296296298,4225
60733807,18057952,31.288888888888888,4224
60733807,9017066,31.251851851851853,4219
17839641,13969821,5.106537530266344,4218
60733807,4964590,31.11111111111111,4200
51220632,26372167,91.1304347826087,4192
27470086,37541071,68.60655737704919,4185
60733807,43214634,30.992592592592594,4184
60733807,44405898,30.985185185185184,4183
28266255,36550,260.75,4172
1147818,321575,73.83928571428571,4135
24913968,20352823,374.90909090909093,4124
24913968,39800047,374.90909090909093,4124
24913968,43038177,374.90909090909093,4124
24913968,50748556,374.90909090909093,4124
1550822,8173038,179.04347826086956,4118
32081041,14708925,14.572953736654805,4095
37972414,29618048,107.63157894736842,4090
9273229,6942983,214.31578947368422,4072
9273229,13962997,214.21052631578948,4070
9273229,9606356,212.52631578947367,4038
9273229,52693448,212.3684210526316,4035
23978678,29618048,112.05555555555556,4034
520444,10624592,6.230650154798762,4025
52381987,17238796,251.0,4016
8869917,27133904,250.9375,4015
17839641,2946171,4.841404358353511,3999
35705552,1833543,2.392192192192192,3983
39694433,7319692,330.1666666666667,3962
39694433,37675978,330.1666666666667,3962
84369,883029,20.20408163265306,3960
35705552,6041292,2.366966966966967,3941
520444,1833543,6.099071207430341,3940
42063672,36550,106.45945945945945,3939
42063672,15043282,106.45945945945945,3939
42063672,15747402,106.45945945945945,3939
42063672,21297172,106.45945945945945,3939
42063672,23452313,106.45945945945945,3939
42063672,27071148,106.45945945945945,3939
42063672,37617380,106.45945945945945,3939
33078671,37975634,492.0,3936
2946171,7367446,5.938066465256798,3931
37972414,41557795,102.52631578947368,3896
1147818,34409822,69.39285714285714,3886
5168141,18051307,176.1818181818182,3876
16335474,38816004,138.42857142857142,3876
2700969,4772142,8.622767857142858,3863
37972414,33122899,101.57894736842105,3860
33122899,41557795,124.16129032258064,3849
11251173,23582163,113.02941176470588,3843
33122899,29618048,123.80645161290323,3838
37972414,23978678,100.89473684210526,3834
37972414,27094367,100.89473684210526,3834
23978678,41557795,106.36111111111111,3829
22849960,16598018,239.1875,3827
33123086,12202083,152.96,3824
23978678,33122899,105.91666666666667,3813
33122899,37972414,122.70967741935483,3804
540523,520444,4.80050505050505,3802
23978678,37972414,105.52777777777777,3799
33122899,23978678,122.54838709677419,3799
14684899,7320300,14.118959107806692,3798
33122899,27094367,122.51612903225806,3798
69359220,13635107,292.0,3796
23978678,27094367,105.38888888888889,3794
14684899,35735849,14.022304832713754,3772
45203589,6140880,248.6,3729
45203589,16366462,248.6,3729
45203589,21155749,248.6,3729
17839641,11319931,4.50363196125908,3720
28124882,24651533,22.240963855421686,3692
11003149,6540863,283.2307692307692,3682
18634925,36853708,153.29166666666666,3679
14684899,18173488,13.66542750929368,3676
4728396,10624592,7.519507186858316,3662
3624734,28464205,5.9124797406807135,3648
18719564,28296817,173.71428571428572,3648
39883101,23614745,181.75,3635
16598018,22849960,279.15384615384613,3629
48195478,27442392,103.68571428571428,3629
14684899,27671676,13.468401486988848,3623
23118474,13145692,301.25,3615
14684899,5081024,13.423791821561338,3611
12301054,4862335,50.09722222222222,3607
14684899,8886794,13.405204460966543,3606
14684899,15139484,13.405204460966543,3606
14684899,17883862,13.405204460966543,3606
14684899,32008444,13.405204460966543,3606
14684899,34762815,13.405204460966543,3606
28124882,7013659,21.680722891566266,3599
3624734,19058911,5.831442463533225,3598
3624734,19184818,5.821717990275527,3592
3624734,34762854,5.820097244732577,3591
3624734,12002388,5.818476499189627,3590
3624734,34214871,5.816855753646678,3589
15126930,28267019,138.03846153846155,3589
15126930,27198991,136.26923076923077,3543
11441223,8029413,54.15384615384615,3520
11441223,16167399,54.12307692307692,3518
28124882,6140164,21.19277108433735,3518
11441223,15098365,54.10769230769231,3517
12858073,33335779,58.6,3516
12858073,18748499,58.45,3507
52063,2835370,9.9164265129683,3441
44039410,51084795,155.95454545454547,3431
43248911,31767988,190.5,3429
41897196,4668616,79.44186046511628,3416
41897196,13989104,79.44186046511628,3416
41897196,14172985,79.44186046511628,3416
41897196,16167399,79.44186046511628,3416
41897196,21531010,79.44186046511628,3416
41897196,28245872,79.44186046511628,3416
41897196,29996177,79.44186046511628,3416
41897196,30689974,79.44186046511628,3416
41897196,31520248,79.44186046511628,3416
41897196,33407475,79.44186046511628,3416
41897196,39579596,79.44186046511628,3416
41897196,46403864,79.44186046511628,3416
41897196,56671063,79.44186046511628,3416
41897196,59874021,79.44186046511628,3416
13962997,4340671,154.9090909090909,3408
18048486,11319931,87.38461538461539,3408
13962997,6942983,154.4090909090909,3397
13962997,9606356,154.4090909090909,3397
13962997,52693448,154.4090909090909,3397
28274343,44283910,308.54545454545456,3394
18048486,6534442,86.84615384615384,3387
8901781,321575,105.8125,3386
55133264,7367446,18.75,3375
6942983,4340671,167.3,3346
6942983,9606356,167.15,3343
6942983,13962997,167.15,3343
6942983,52693448,167.15,3343
1472457,25230870,7.1260683760683765,3335
28124882,16335633,20.05421686746988,3329
20352823,24913968,300.72727272727275,3308
20352823,39800047,300.72727272727275,3308
20352823,43038177,300.72727272727275,3308
20352823,50748556,300.72727272727275,3308
28124882,2569693,19.89156626506024,3302
44283910,14862237,77.92857142857143,3273
35705552,6496325,1.9627627627627628,3268
42918379,15104800,80.95,3238
42918379,22140234,80.95,3238
42918379,25231402,80.95,3238
45338041,11319931,63.294117647058826,3228
45338041,6534442,62.568627450980394,3191
17839641,7013659,3.8426150121065374,3174
17217314,12202083,287.72727272727275,3165
72261239,17948023,225.71428571428572,3160
59704767,11319931,125.68,3142
52507861,14588661,164.57894736842104,3127
52507861,28177614,164.47368421052633,3125
16935775,22505468,156.2,3124
52507861,36550,164.42105263157896,3124
52507861,11186982,164.42105263157896,3124
52507861,27123053,164.42105263157896,3124
52507861,32386349,164.42105263157896,3124
14776376,14954910,312.1,3121
38028833,41229886,282.6363636363636,3109
38028833,41716762,282.6363636363636,3109
38028833,45782134,282.6363636363636,3109
528180,62176921,517.6666666666666,3106
17839641,12624336,3.7530266343825667,3100
35705552,11319931,1.8612612612612613,3099
16935775,17372706,154.65,3093
56393891,19796834,761.0,3044
29563165,9877008,132.30434782608697,3043
33060387,10402776,5.196891191709844,3009
7103376,42903527,17.0625,3003
13879291,28704387,213.28571428571428,2986
20316067,19992577,426.0,2982
17839641,28540997,3.6029055690072638,2976
8670015,7367446,14.527093596059114,2949
16668098,4297815,171.11764705882354,2909
14237598,16335474,111.38461538461539,2896
14237598,16390062,111.38461538461539,2896
14237598,19162040,111.38461538461539,2896
14237598,23636001,111.38461538461539,2896
14237598,46882440,111.38461538461539,2896
14237598,52624555,111.38461538461539,2896
20751727,36550,12.795555555555556,2879
44515085,32710951,42.97014925373134,2879
47577370,30664908,38.24,2868
37748052,19796834,476.6666666666667,2860
47577370,13968839,38.08,2856
14588661,28177614,149.94736842105263,2849
14588661,36550,149.8421052631579,2847
14588661,11186982,149.8421052631579,2847
14588661,27123053,149.8421052631579,2847
14588661,32386349,149.8421052631579,2847
2946171,35705552,4.2960725075528705,2844
47577370,33451425,37.74666666666667,2831
47832068,5252458,83.26470588235294,2831
8515293,7367446,4.564516129032258,2830
23773276,10624592,28.846938775510203,2827
47577370,44622782,37.693333333333335,2827
47577370,45338234,37.693333333333335,2827
8173037,18019789,8.097421203438396,2826
26045349,30449043,80.74285714285715,2826
26045349,35089063,80.74285714285715,2826
26045349,36160474,80.74285714285715,2826
47577370,56347544,37.666666666666664,2825
47577370,60731944,37.666666666666664,2825
47577370,65042458,37.666666666666664,2825
47577370,71251282,37.666666666666664,2825
35705552,22251262,1.6942942942942942,2821
29889113,36550,256.3636363636364,2820
75496064,22736401,281.1,2811
8748534,23984607,104.0,2808
17839641,12394097,3.3801452784503634,2792
40819400,13145692,230.41666666666666,2765
17839641,2700969,3.331719128329298,2752
42892734,69578412,249.9090909090909,2749
37933259,19796834,546.8,2734
16334961,36550,123.77272727272727,2723
16334961,46600838,123.77272727272727,2723
16334961,56344159,123.77272727272727,2723
16334961,70540573,123.77272727272727,2723
540523,38287903,3.4305555555555554,2717
58720613,28704387,226.16666666666666,2714
52327259,15139734,386.0,2702
52327259,36464046,386.0,2702
26856883,13854791,141.3684210526316,2686
41171189,19796834,670.75,2683
8173037,1556080,7.684813753581662,2682
11180412,65982167,102.84615384615384,2674
68927979,43317450,445.3333333333333,2672
51397989,13635107,378.0,2646
51397989,52633772,378.0,2646
51397989,69359220,378.0,2646
3624734,34762687,4.231766612641815,2611
35705552,4772142,1.5543543543543543,2588
26868560,6496325,7.610619469026549,2580
41383273,13145692,214.08333333333334,2569
8173037,5578092,7.346704871060172,2564
4862335,35705552,7.925696594427245,2560
27442392,48195478,36.44285714285714,2551
14349092,36550,39.84375,2550
28464205,3624734,15.1437125748503,2529
16390062,14237598,72.05714285714286,2522
16390062,16335474,72.05714285714286,2522
16390062,19162040,72.05714285714286,2522
16390062,23636001,72.05714285714286,2522
16390062,46882440,72.05714285714286,2522
16390062,52624555,72.05714285714286,2522
42083340,36550,114.5909090909091,2521
7103376,52063,14.278409090909092,2513
62172543,38287903,8.537414965986395,2510
47586395,11319931,96.42307692307692,2507
30996223,36752613,192.15384615384616,2498
30996223,38143713,192.15384615384616,2498
13969821,22251262,5.002004008016032,2496
47586395,6534442,95.92307692307692,2494
14869489,17927206,112.68181818181819,2479
14869489,27481809,112.68181818181819,2479
14869489,34084706,112.68181818181819,2479
14869489,51160815,112.68181818181819,2479
2549174,11293378,81.86666666666666,2456
35705552,22570602,1.4648648648648648,2439
53744200,56597482,304.875,2439
47279060,46659631,81.06666666666666,2432
50968519,9877008,66.77777777777777,2404
65982167,11180412,267.0,2403
17839641,42903527,2.9055690072639226,2400
23582163,7367446,3.653312788906009,2371
58720613,8173037,197.41666666666666,2369
12396581,42220671,182.15384615384616,2368
20521009,16231598,124.47368421052632,2365
17839641,4964590,2.858353510895884,2361
39760794,18660281,97.25,2334
27610759,36550,101.04347826086956,2324
51439823,22547707,22.940594059405942,2317
3184084,15518813,40.56140350877193,2312
30664908,47577370,39.741379310344826,2305
29774651,5252458,109.0,2289
6275767,20303324,81.64285714285714,2286
6275767,29529998,81.64285714285714,2286
46812202,61059182,65.08571428571429,2278
30664908,13968839,39.258620689655174,2277
28267019,27198991,58.17948717948718,2269
14236607,33436822,83.85185185185185,2264
19062192,13123985,51.27272727272727,2256
29783591,11319931,43.90196078431372,2239
8515293,38287903,3.6048387096774195,2235
29783591,10203008,43.80392156862745,2234
29783591,20545626,43.80392156862745,2234
29783591,27587792,43.80392156862745,2234
17839641,5127933,2.7009685230024214,2231
29783591,6534442,43.745098039215684,2231
30664908,45338234,38.43103448275862,2229
